timestamp,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,accel_mag,freq_meanHz,freq_rms,freq_dominantHz
2025-11-02T15:20:48.012Z,1.57,-2.672,2.272,9.601,1.016,0.858,-0.407,-6.8,12.84,15.55,0.411,4.51,1.558,9.02
2025-11-02T15:20:48.074Z,1.57,-2.672,2.272,9.601,-0.81,-0.269,-0.019,-7.15,12.84,15.55,0.411,4.52,1.559,9.03
2025-11-02T15:20:48.214Z,1.57,-2.538,2.416,6.112,-0.81,-0.269,-0.019,-7.15,20.05,22.55,2.765,4.51,1.558,9.03
2025-11-02T15:20:48.396Z,1.57,-2.538,2.416,6.112,-0.078,-0.653,-0.584,-17.92,20.05,22.55,2.765,4.5,1.558,9.0
2025-11-02T15:20:48.409Z,1.57,-2.025,2.243,6.754,-0.078,-0.653,-0.584,-17.92,17.65,16.69,2.411,4.51,1.558,9.03
2025-11-02T15:20:48.618Z,1.57,-4.549,2.289,10.803,-0.078,-0.653,-0.584,-17.92,11.05,22.84,2.133,4.51,1.557,9.03
2025-11-02T15:20:48.718Z,1.57,-4.549,2.289,10.803,0.605,0.464,-0.03,-18.47,11.05,22.84,2.133,4.5,1.554,9.0
2025-11-02T15:20:48.822Z,1.57,-2.512,1.772,7.882,0.605,0.464,-0.03,-18.47,12.09,17.67,1.35,4.51,1.552,9.02
2025-11-02T15:20:49.031Z,1.57,-2.569,2.174,9.086,0.605,0.464,-0.03,-18.47,12.97,15.79,0.121,4.5,1.551,9.01
2025-11-02T15:20:49.040Z,1.57,-2.569,2.174,9.086,-0.58,0.128,0.362,-11.8,12.97,15.79,0.121,4.51,1.551,9.02
2025-11-02T15:20:49.232Z,1.57,-1.743,0.441,8.042,-0.58,0.128,0.362,-11.8,3.06,12.23,1.569,4.49,1.55,8.98
2025-11-02T15:20:49.361Z,1.57,-1.743,0.441,8.042,1.337,-1.48,-2.532,-58.52,3.06,12.23,1.569,4.49,1.548,8.98
2025-11-02T15:20:49.431Z,1.57,-6.201,1.595,4.98,1.337,-1.48,-2.532,-58.52,11.34,51.23,1.699,4.49,1.544,8.98
2025-11-02T15:20:49.634Z,1.57,-4.539,1.46,8.866,1.337,-1.48,-2.532,-58.52,8.34,27.11,0.257,4.48,1.545,8.96
2025-11-02T15:20:49.685Z,1.57,-4.539,1.46,8.866,0.771,-0.922,-1.503,-86.24,8.34,27.11,0.257,4.5,1.547,9.0
2025-11-02T15:20:49.829Z,0.0,-4.539,1.46,8.866,0.771,-0.922,-1.503,-86.24,8.34,27.11,0.257,4.48,1.549,8.96
2025-11-02T15:20:49.838Z,0.0,-1.887,1.745,10.422,0.771,-0.922,-1.503,-86.24,9.36,10.26,0.924,4.51,1.548,9.02
2025-11-02T15:20:50.003Z,0.0,-1.887,1.745,10.422,0.604,-1.094,-1.02,-105.05,9.36,10.26,0.924,4.5,1.548,9.0
2025-11-02T15:20:50.032Z,0.0,-0.326,0.611,13.664,0.604,-1.094,-1.02,-105.05,2.56,1.37,3.871,4.51,1.55,9.03
2025-11-02T15:20:50.238Z,0.0,6.23,5.921,4.851,0.604,-1.094,-1.02,-105.05,36.87,-52.09,0.059,4.5,1.554,8.99
2025-11-02T15:20:50.329Z,0.0,6.23,5.921,4.851,0.536,0.376,-0.115,-107.16,36.87,-52.09,0.059,4.5,1.558,9.0
2025-11-02T15:20:50.443Z,0.0,1.061,0.704,13.01,0.536,0.376,-0.115,-107.16,3.09,-4.66,3.262,4.48,1.559,8.96
2025-11-02T15:20:50.648Z,0.0,-0.539,3.697,5.162,0.536,0.376,-0.115,-107.16,35.46,5.96,3.438,4.48,1.561,8.96
2025-11-02T15:20:50.657Z,0.0,-0.539,3.697,5.162,-0.367,-0.515,0.027,-106.65,35.46,5.96,3.438,4.5,1.563,9.0
2025-11-02T15:20:50.840Z,0.0,-2.377,5.842,8.145,-0.367,-0.515,0.027,-106.65,34.55,16.27,0.492,4.48,1.566,8.96
2025-11-02T15:20:50.966Z,0.0,-2.377,5.842,8.145,1.214,2.413,0.115,-104.53,34.55,16.27,0.492,4.49,1.569,8.99
2025-11-02T15:20:51.047Z,0.0,-4.858,7.551,6.981,1.214,2.413,0.115,-104.53,41.6,34.83,1.564,4.49,1.568,8.98
2025-11-02T15:20:51.258Z,0.0,-2.71,5.725,5.236,1.214,2.413,0.115,-104.53,44.15,27.37,1.592,4.48,1.566,8.96
2025-11-02T15:20:51.293Z,0.0,-2.71,5.725,5.236,0.076,-0.13,-0.196,-108.14,44.15,27.37,1.592,4.48,1.562,8.97
2025-11-02T15:20:51.465Z,0.0,-3.766,6.555,6.455,0.076,-0.13,-0.196,-108.14,41.26,30.26,0.131,4.47,1.562,8.95
2025-11-02T15:20:51.607Z,0.0,-3.766,6.555,6.455,2.571,0.872,0.078,-106.69,41.26,30.26,0.131,4.46,1.561,8.91
2025-11-02T15:20:51.660Z,0.0,-7.604,9.677,-6.177,2.571,0.872,0.078,-106.69,44.65,129.09,3.961,4.48,1.566,8.96
2025-11-02T15:20:51.869Z,0.0,0.045,7.003,7.683,2.571,0.872,0.078,-106.69,42.35,-0.34,0.586,4.46,1.565,8.92
2025-11-02T15:20:51.940Z,0.0,0.045,7.003,7.683,0.495,-0.753,-2.553,-153.79,42.35,-0.34,0.586,4.47,1.563,8.94
2025-11-02T15:20:52.073Z,0.0,-11.298,11.708,-1.879,0.495,-0.753,-2.553,-153.79,45.63,99.44,6.568,4.45,1.586,8.9
2025-11-02T15:20:52.260Z,0.0,-11.298,11.708,-1.879,0.89,0.294,-0.35,-160.22,45.63,99.44,6.568,4.45,1.607,8.9
2025-11-02T15:20:52.269Z,0.0,-1.566,4.269,-2.689,0.89,0.294,-0.35,-160.22,53.91,149.78,4.528,4.45,1.613,8.9
2025-11-02T15:20:52.473Z,0.0,-5.83,8.55,0.816,0.89,0.294,-0.35,-160.22,55.45,82.03,0.57,4.45,1.614,8.9
2025-11-02T15:20:52.581Z,0.0,-5.83,8.55,0.816,0.25,0.333,0.097,-158.44,55.45,82.03,0.57,4.45,1.615,8.9
2025-11-02T15:20:52.679Z,0.0,-3.697,6.237,3.242,0.25,0.333,0.097,-158.44,51.75,48.75,1.868,4.45,1.613,8.89
2025-11-02T15:20:52.877Z,0.0,-6.744,8.183,-0.898,0.25,0.333,0.097,-158.44,50.26,97.58,0.832,4.45,1.615,8.89
2025-11-02T15:20:52.905Z,0.0,-6.744,8.183,-0.898,-1.845,-1.238,0.808,-143.58,50.26,97.58,0.832,4.45,1.616,8.9
2025-11-02T15:20:53.079Z,0.0,-6.385,3.711,5.799,-1.845,-1.238,0.808,-143.58,23.28,47.76,0.42,4.45,1.619,8.89
2025-11-02T15:20:53.225Z,0.0,-6.385,3.711,5.799,0.346,-0.563,0.105,-141.65,23.28,47.76,0.42,4.45,1.619,8.9
2025-11-02T15:20:53.286Z,0.0,-6.893,7.652,-2.612,0.346,-0.563,0.105,-141.65,46.07,110.75,0.815,4.45,1.617,8.89
2025-11-02T15:20:53.489Z,0.0,-4.288,6.699,-2.535,0.346,-0.563,0.105,-141.65,53.36,120.6,1.462,4.45,1.618,8.89
2025-11-02T15:20:53.549Z,0.0,-4.288,6.699,-2.535,0.685,1.065,-1.18,-163.41,53.36,120.6,1.462,4.45,1.616,8.9
2025-11-02T15:20:53.689Z,0.0,-5.748,4.69,-3.433,0.685,1.065,-1.18,-163.41,35.01,120.85,1.635,4.43,1.614,8.86
2025-11-02T15:20:53.870Z,0.0,-5.748,4.69,-3.433,-2.381,-1.089,-0.346,-169.77,35.01,120.85,1.635,4.42,1.612,8.84
2025-11-02T15:20:53.881Z,0.0,-5.351,8.736,-3.184,-2.381,-1.089,-0.346,-169.77,54.52,120.76,0.918,4.45,1.612,8.9
2025-11-02T15:20:54.090Z,0.0,-8.701,6.61,-1.207,-2.381,-1.089,-0.346,-169.77,36.96,97.9,1.183,4.42,1.613,8.83
2025-11-02T15:20:54.191Z,0.0,-8.701,6.61,-1.207,0.047,0.58,0.688,-157.07,36.96,97.9,1.183,4.43,1.614,8.86
2025-11-02T15:20:54.293Z,0.0,-8.71,6.352,-1.99,0.047,0.58,0.688,-157.07,35.41,102.87,1.152,4.44,1.612,8.87
2025-11-02T15:20:54.495Z,0.0,-10.946,8.784,-6.675,0.047,0.58,0.688,-157.07,34.42,121.37,5.732,4.42,1.626,8.83
2025-11-02T15:20:54.506Z,0.0,-10.946,8.784,-6.675,-2.167,3.065,1.386,-131.49,34.42,121.37,5.732,4.45,1.636,8.89
2025-11-02T15:20:54.692Z,0.0,5.152,5.318,7.781,-2.167,3.065,1.386,-131.49,29.67,-33.51,0.931,4.42,1.637,8.85
2025-11-02T15:20:54.837Z,0.0,5.152,5.318,7.781,-0.035,-1.93,-1.167,-153.1,29.67,-33.51,0.931,4.4,1.638,8.81
2025-11-02T15:20:54.895Z,0.0,2.626,5.327,5.715,-0.035,-1.93,-1.167,-153.1,40.26,-24.68,1.568,4.42,1.637,8.83
2025-11-02T15:20:55.096Z,0.0,-4.137,11.847,4.942,-0.035,-1.93,-1.167,-153.1,61.45,39.94,3.676,4.41,1.635,8.82
2025-11-02T15:20:55.159Z,0.0,-4.137,11.847,4.942,-0.781,-0.012,1.151,-131.85,61.45,39.94,3.676,4.41,1.632,8.81
2025-11-02T15:20:55.296Z,0.0,2.145,8.569,2.207,-0.781,-0.012,1.151,-131.85,70.24,-44.18,0.705,4.42,1.631,8.83
2025-11-02T15:20:55.482Z,0.0,2.145,8.569,2.207,-0.396,-0.18,-0.603,-142.94,70.24,-44.18,0.705,4.4,1.629,8.8
2025-11-02T15:20:55.493Z,0.0,2.076,8.849,4.125,-0.396,-0.18,-0.603,-142.94,62.44,-26.71,0.172,4.42,1.629,8.83
2025-11-02T15:20:55.708Z,0.0,2.631,8.961,4.709,-0.396,-0.18,-0.603,-142.94,58.95,-29.19,0.65,4.42,1.63,8.83
2025-11-02T15:20:55.801Z,0.0,2.631,8.961,4.709,0.171,-0.199,-0.751,-156.84,58.95,-29.19,0.65,4.4,1.631,8.8
2025-11-02T15:20:55.917Z,0.0,0.551,9.005,3.546,0.171,-0.199,-0.751,-156.84,68.27,-8.83,0.117,4.39,1.636,8.79
2025-11-02T15:20:56.117Z,0.0,2.298,8.382,1.865,0.171,-0.199,-0.751,-156.84,70.55,-50.94,0.921,4.38,1.637,8.77
2025-11-02T15:20:56.125Z,0.0,2.298,8.382,1.865,-1.626,-2.772,0.319,-150.96,70.55,-50.94,0.921,4.4,1.637,8.8
2025-11-02T15:20:56.320Z,0.0,4.884,7.482,7.058,-1.626,-2.772,0.319,-150.96,41.08,-34.68,1.576,4.39,1.635,8.77
2025-11-02T15:20:56.444Z,0.0,4.884,7.482,7.058,-0.561,-5.939,-3.269,148.72,41.08,-34.68,1.576,4.4,1.622,8.79
2025-11-02T15:20:56.522Z,0.0,4.681,7.02,8.741,-0.561,-5.939,-3.269,148.72,35.3,-28.17,2.339,4.39,1.622,8.78
2025-11-02T15:20:56.722Z,0.0,2.231,8.624,1.834,-0.561,-5.939,-3.269,148.72,71.48,-50.58,0.715,4.38,1.624,8.77
2025-11-02T15:20:56.767Z,0.0,2.231,8.624,1.834,0.238,-1.001,-2.002,111.78,71.48,-50.58,0.715,4.4,1.622,8.8
2025-11-02T15:20:56.925Z,0.0,1.276,8.65,6.237,0.238,-1.001,-2.002,111.78,53.65,-11.56,0.93,4.38,1.619,8.77
2025-11-02T15:20:57.088Z,0.0,1.276,8.65,6.237,0.034,1.464,-0.894,95.29,53.65,-11.56,0.93,4.37,1.62,8.73
2025-11-02T15:20:57.127Z,0.0,-7.659,11.796,2.514,0.034,1.464,-0.894,95.29,55.65,71.83,4.477,4.39,1.625,8.77
2025-11-02T15:20:57.327Z,0.0,-1.087,9.404,9.464,0.034,1.464,-0.894,95.29,44.63,6.55,3.576,4.36,1.625,8.73
2025-11-02T15:20:57.408Z,0.0,-1.087,9.404,9.464,0.227,1.323,-1.327,70.73,44.63,6.55,3.576,4.37,1.624,8.75
2025-11-02T15:20:57.530Z,0.0,-7.309,8.938,1.755,0.227,1.323,-1.327,70.73,49.93,76.5,1.869,4.38,1.624,8.77
2025-11-02T15:20:57.732Z,0.0,-7.309,8.938,1.755,-1.432,1.382,0.199,74.39,49.93,76.5,1.869,4.36,1.623,8.71
2025-11-02T15:20:57.740Z,0.0,-7.618,5.205,4.405,-1.432,1.382,0.199,74.39,30.6,59.96,0.414,4.39,1.627,8.77
2025-11-02T15:20:57.937Z,0.0,-4.262,-2.746,9.275,-1.432,1.382,0.199,74.39,-15.06,24.68,0.76,4.37,1.628,8.74
2025-11-02T15:20:58.053Z,0.0,-4.262,-2.746,9.275,-0.848,-2.122,-6.556,-46.57,-15.06,24.68,0.76,4.37,1.629,8.73
2025-11-02T15:20:58.139Z,0.0,-5.203,-2.806,13.822,-0.848,-2.122,-6.556,-46.57,-10.76,20.63,5.223,4.36,1.64,8.71
2025-11-02T15:20:58.341Z,0.0,-5.617,-3.891,11.935,-0.848,-2.122,-6.556,-46.57,-16.43,25.2,3.943,4.36,1.641,8.71
2025-11-02T15:20:58.376Z,0.0,-5.617,-3.891,11.935,1.842,-1.898,-2.167,-86.55,-16.43,25.2,3.943,4.35,1.644,8.71
2025-11-02T15:20:58.508Z,0.0,-5.617,-3.891,11.935,1.842,-1.898,-2.167,-86.55,-16.43,25.2,3.943,4.36,1.648,8.72
2025-11-02T15:20:58.537Z,0.0,0.587,-0.991,3.476,1.842,-1.898,-2.167,-86.55,-15.7,-9.58,6.148,4.38,1.666,8.75
2025-11-02T15:20:58.695Z,0.0,0.587,-0.991,3.476,-1.451,-0.903,0.105,-84.61,-15.7,-9.58,6.148,4.36,1.684,8.73
2025-11-02T15:20:58.744Z,0.0,2.614,0.527,9.723,-1.451,-0.903,0.105,-84.61,2.99,-15.05,0.272,4.39,1.687,8.77
2025-11-02T15:20:58.945Z,0.0,-1.183,1.48,11.179,-1.451,-0.903,0.105,-84.61,7.5,6.04,1.528,4.36,1.682,8.73
2025-11-02T15:20:59.020Z,0.0,-1.183,1.48,11.179,-1.483,-0.362,0.359,-77.98,7.5,6.04,1.528,4.37,1.677,8.75
2025-11-02T15:20:59.149Z,0.0,1.844,-0.11,8.844,-1.483,-0.362,0.359,-77.98,-0.7,-11.77,0.775,4.36,1.674,8.71
2025-11-02T15:20:59.343Z,0.0,1.844,-0.11,8.844,1.544,-0.214,-0.981,-96.14,-0.7,-11.77,0.775,4.35,1.675,8.7
2025-11-02T15:20:59.351Z,0.0,-0.397,0.579,10.357,1.544,-0.214,-0.981,-96.14,3.2,2.2,0.571,4.36,1.677,8.71
2025-11-02T15:20:59.555Z,0.0,5.488,-1.932,14.866,1.544,-0.214,-0.981,-96.14,-6.95,-20.26,6.153,4.36,1.691,8.71
2025-11-02T15:20:59.668Z,0.0,5.488,-1.932,14.866,0.34,1.36,-1.194,-118.17,-6.95,-20.26,6.153,4.35,1.689,8.7
2025-11-02T15:20:59.760Z,0.0,-0.395,-1.475,13.137,0.34,1.36,-1.194,-118.17,-6.4,1.72,3.415,4.36,1.67,8.71
2025-11-02T15:20:59.963Z,0.0,-1.147,0.869,8.756,0.34,1.36,-1.194,-118.17,5.62,7.46,0.937,4.36,1.671,8.71
2025-11-02T15:20:59.977Z,0.0,-1.147,0.869,8.756,0.214,0.209,0.175,-114.96,5.62,7.46,0.937,4.35,1.669,8.71
2025-11-02T15:21:00.162Z,0.0,-2.931,2.449,14.004,0.214,0.209,0.175,-114.96,9.71,11.82,4.705,4.35,1.673,8.71
2025-11-02T15:21:00.304Z,0.0,-2.931,2.449,14.004,0.604,-1.822,0.506,-105.6,9.71,11.82,4.705,4.34,1.676,8.67
2025-11-02T15:21:00.368Z,0.0,-1.02,2.069,7.681,0.604,-1.822,0.506,-105.6,14.95,7.56,1.791,4.34,1.662,8.69
2025-11-02T15:21:00.567Z,0.0,1.008,0.457,9.404,0.604,-1.822,0.506,-105.6,2.77,-6.12,0.341,4.32,1.652,8.65
2025-11-02T15:21:00.627Z,0.0,1.008,0.457,9.404,0.0,-0.019,-0.489,-114.61,2.77,-6.12,0.341,4.34,1.64,8.69
2025-11-02T15:21:00.769Z,0.0,0.311,1.279,9.251,0.0,-0.019,-0.489,-114.61,7.86,-1.93,0.466,4.33,1.64,8.66
2025-11-02T15:21:00.951Z,0.0,0.311,1.279,9.251,0.136,-0.535,-0.673,-127.02,7.86,-1.93,0.466,4.33,1.64,8.65
2025-11-02T15:21:00.964Z,0.0,-0.632,2.444,11.123,0.136,-0.535,-0.673,-127.02,12.37,3.25,1.596,4.35,1.64,8.7
2025-11-02T15:21:01.173Z,0.0,3.926,0.46,4.671,0.136,-0.535,-0.673,-127.02,4.31,-40.05,3.691,4.32,1.643,8.65
2025-11-02T15:21:01.274Z,0.0,3.926,0.46,4.671,0.222,0.014,-0.08,-128.5,4.31,-40.05,3.691,4.33,1.645,8.66
2025-11-02T15:21:01.379Z,0.0,3.687,0.831,9.871,0.222,0.014,-0.08,-128.5,4.51,-20.48,0.76,4.32,1.647,8.65
2025-11-02T15:21:01.576Z,0.0,4.005,2.629,7.7,0.222,0.014,-0.08,-128.5,16.85,-27.48,0.741,4.31,1.649,8.61
2025-11-02T15:21:01.588Z,0.0,4.005,2.629,7.7,-0.064,0.586,0.902,-111.86,16.85,-27.48,0.741,4.32,1.651,8.64
2025-11-02T15:21:01.776Z,0.0,3.163,1.987,9.081,-0.064,0.586,0.902,-111.86,11.68,-19.2,0.009,4.32,1.652,8.65
2025-11-02T15:21:01.917Z,0.0,3.163,1.987,9.081,-0.22,-0.513,0.031,-111.3,11.68,-19.2,0.009,4.3,1.656,8.61
2025-11-02T15:21:01.976Z,0.0,2.286,2.243,9.536,-0.22,-0.513,0.031,-111.3,12.89,-13.48,0.25,4.32,1.658,8.65
2025-11-02T15:21:02.179Z,0.0,2.94,1.958,9.732,-0.22,-0.513,0.031,-111.3,10.9,-16.81,0.544,4.31,1.661,8.62
2025-11-02T15:21:02.237Z,0.0,2.94,1.958,9.732,-0.145,-0.221,-0.281,-116.5,10.9,-16.81,0.544,4.32,1.664,8.63
2025-11-02T15:21:02.381Z,0.0,3.728,0.728,8.969,-0.145,-0.221,-0.281,-116.5,4.29,-22.57,0.07,4.31,1.665,8.63
2025-11-02T15:21:02.564Z,0.0,3.728,0.728,8.969,0.27,0.064,0.438,-108.45,4.29,-22.57,0.07,4.3,1.667,8.59
2025-11-02T15:21:02.592Z,0.0,4.59,0.491,9.723,0.27,0.064,0.438,-108.45,2.61,-25.27,0.953,4.3,1.668,8.6
2025-11-02T15:21:02.790Z,0.0,4.037,1.343,8.859,0.27,0.064,0.438,-108.45,7.86,-24.5,0.017,4.29,1.673,8.59
2025-11-02T15:21:02.884Z,0.0,4.037,1.343,8.859,0.493,0.047,0.56,-98.16,7.86,-24.5,0.017,4.3,1.675,8.61
2025-11-02T15:21:02.996Z,0.0,4.736,1.484,8.557,0.493,0.047,0.56,-98.16,8.63,-28.96,0.082,4.29,1.677,8.59
2025-11-02T15:21:03.197Z,0.0,4.585,1.573,8.294,0.493,0.047,0.56,-98.16,9.42,-28.94,0.204,4.29,1.679,8.59
2025-11-02T15:21:03.205Z,0.0,4.585,1.573,8.294,0.149,0.021,0.096,-96.39,9.42,-28.94,0.204,4.3,1.683,8.61
2025-11-02T15:21:03.393Z,0.0,5.069,1.219,8.851,0.149,0.021,0.096,-96.39,6.81,-29.8,0.462,4.29,1.686,8.59
2025-11-02T15:21:03.524Z,0.0,5.069,1.219,8.851,-0.073,-0.201,-0.319,-102.25,6.81,-29.8,0.462,4.3,1.683,8.59
2025-11-02T15:21:03.595Z,0.0,4.226,1.448,7.626,-0.073,-0.201,-0.319,-102.25,9.43,-28.99,0.972,4.29,1.679,8.59
2025-11-02T15:21:03.796Z,0.0,5.892,1.053,8.131,-0.073,-0.201,-0.319,-102.25,5.99,-35.93,0.286,4.27,1.681,8.53
2025-11-02T15:21:03.850Z,0.0,5.892,1.053,8.131,-0.472,-0.391,-0.271,-107.25,5.99,-35.93,0.286,4.29,1.683,8.57
2025-11-02T15:21:03.997Z,0.0,5.413,1.274,7.812,-0.472,-0.391,-0.271,-107.25,7.63,-34.72,0.221,4.28,1.684,8.56
2025-11-02T15:21:04.169Z,0.0,5.413,1.274,7.812,-0.349,-0.094,0.021,-106.86,7.63,-34.72,0.221,4.27,1.686,8.54
2025-11-02T15:21:04.196Z,0.0,5.737,0.472,7.381,-0.349,-0.094,0.021,-106.86,2.89,-37.85,0.45,4.29,1.684,8.59
2025-11-02T15:21:04.397Z,0.0,5.681,0.747,8.061,-0.349,-0.094,0.021,-106.86,4.33,-35.18,0.08,4.27,1.688,8.54
2025-11-02T15:21:04.492Z,0.0,5.681,0.747,8.061,-0.077,0.037,-0.275,-111.92,4.33,-35.18,0.08,4.28,1.692,8.56
2025-11-02T15:21:04.598Z,0.0,4.719,0.613,8.272,-0.077,0.037,-0.275,-111.92,3.68,-29.7,0.267,4.28,1.695,8.57
2025-11-02T15:21:04.797Z,0.0,4.187,1.061,8.808,-0.077,0.037,-0.275,-111.92,6.21,-25.43,0.0,4.26,1.7,8.52
2025-11-02T15:21:04.809Z,0.0,4.187,1.061,8.808,-0.114,0.125,0.078,-110.47,6.21,-25.43,0.0,4.26,1.704,8.53
2025-11-02T15:21:04.999Z,0.0,4.741,-0.043,8.396,-0.114,0.125,0.078,-110.47,-0.26,-29.45,0.168,4.27,1.707,8.53
2025-11-02T15:21:05.131Z,0.0,4.741,-0.043,8.396,-0.193,-0.155,0.015,-110.2,-0.26,-29.45,0.168,4.26,1.708,8.52
2025-11-02T15:21:05.203Z,0.0,4.357,0.204,8.724,-0.193,-0.155,0.015,-110.2,1.2,-26.54,0.056,4.26,1.709,8.53
2025-11-02T15:21:05.406Z,0.0,4.101,0.101,8.667,-0.193,-0.155,0.015,-110.2,0.6,-25.32,0.221,4.26,1.711,8.53
2025-11-02T15:21:05.458Z,0.0,4.101,0.101,8.667,0.015,0.024,0.095,-108.46,0.6,-25.32,0.221,4.26,1.713,8.52
2025-11-02T15:21:05.603Z,0.0,4.736,0.204,8.622,0.015,0.024,0.095,-108.46,1.19,-28.78,0.029,4.27,1.716,8.53
2025-11-02T15:21:05.779Z,0.0,4.736,0.204,8.622,0.04,0.131,-0.005,-108.56,1.19,-28.78,0.029,4.26,1.72,8.52
2025-11-02T15:21:05.809Z,0.0,4.853,-0.275,8.648,0.04,0.131,-0.005,-108.56,-1.59,-29.3,0.11,4.26,1.723,8.52
2025-11-02T15:21:06.007Z,0.0,4.341,0.297,8.571,0.04,0.131,-0.005,-108.56,1.77,-26.86,0.198,4.24,1.726,8.47
2025-11-02T15:21:06.100Z,0.0,4.341,0.297,8.571,0.204,0.105,-0.092,-110.26,1.77,-26.86,0.198,4.25,1.729,8.5
2025-11-02T15:21:06.210Z,0.0,4.489,0.364,8.521,0.204,0.105,-0.092,-110.26,2.16,-27.78,0.172,4.24,1.724,8.48
2025-11-02T15:21:06.410Z,0.0,4.037,0.34,8.717,0.204,0.105,-0.092,-110.26,2.03,-24.85,0.197,4.24,1.718,8.47
2025-11-02T15:21:06.419Z,0.0,4.037,0.34,8.717,-0.178,-0.128,-0.081,-111.76,2.03,-24.85,0.197,4.26,1.721,8.52
2025-11-02T15:21:06.608Z,0.0,4.384,0.383,8.531,-0.178,-0.128,-0.081,-111.76,2.29,-27.2,0.211,4.24,1.724,8.47
2025-11-02T15:21:06.746Z,0.0,4.384,0.383,8.531,-0.005,0.012,0.14,-109.19,2.29,-27.2,0.211,4.25,1.726,8.49
2025-11-02T15:21:06.812Z,0.0,4.736,0.017,8.339,-0.005,0.012,0.14,-109.19,0.1,-29.59,0.22,4.25,1.726,8.5
2025-11-02T15:21:07.014Z,0.0,4.477,0.086,8.38,-0.005,0.012,0.14,-109.19,0.52,-28.11,0.309,4.23,1.725,8.45
2025-11-02T15:21:07.067Z,0.0,4.477,0.086,8.38,0.148,0.057,0.09,-107.53,0.52,-28.11,0.309,4.23,1.725,8.46
2025-11-02T15:21:07.218Z,0.0,4.961,0.038,8.66,0.148,0.057,0.09,-107.53,0.22,-29.81,0.17,4.24,1.728,8.47
2025-11-02T15:21:07.377Z,0.0,4.961,0.038,8.66,0.148,0.057,0.09,-107.53,0.22,-29.81,0.17,4.22,1.728,8.43
2025-11-02T15:21:07.385Z,0.0,4.961,0.038,8.66,-0.055,-0.07,-0.184,-110.93,0.22,-29.81,0.17,4.24,1.728,8.48
2025-11-02T15:21:07.415Z,0.0,5.033,0.026,8.097,-0.055,-0.07,-0.184,-110.93,0.16,-31.86,0.276,4.25,1.728,8.51
2025-11-02T15:21:07.624Z,0.0,4.628,0.285,8.511,-0.055,-0.07,-0.184,-110.93,1.68,-28.53,0.118,4.24,1.728,8.47
2025-11-02T15:21:07.709Z,0.0,4.628,0.285,8.511,-0.159,0.13,-0.146,-113.62,1.68,-28.53,0.118,4.25,1.731,8.5
2025-11-02T15:21:07.828Z,0.0,4.355,-0.041,8.842,-0.159,0.13,-0.146,-113.62,-0.24,-26.22,0.046,4.24,1.734,8.48
2025-11-02T15:21:08.028Z,0.0,4.597,-0.096,8.351,-0.159,0.13,-0.146,-113.62,-0.58,-28.83,0.277,4.22,1.735,8.44
2025-11-02T15:21:08.036Z,0.0,4.597,-0.096,8.351,0.004,0.011,0.024,-113.18,-0.58,-28.83,0.277,4.23,1.737,8.47
2025-11-02T15:21:08.230Z,0.0,4.465,0.139,8.444,0.004,0.011,0.024,-113.18,0.83,-27.87,0.257,4.23,1.738,8.46
2025-11-02T15:21:08.353Z,0.0,4.465,0.139,8.444,0.137,-0.097,0.101,-111.32,0.83,-27.87,0.257,4.22,1.739,8.44
2025-11-02T15:21:08.432Z,0.0,4.812,-0.299,8.011,0.137,-0.097,0.101,-111.32,-1.83,-30.99,0.46,4.24,1.737,8.47
2025-11-02T15:21:08.630Z,0.0,4.741,-0.333,8.449,0.137,-0.097,0.101,-111.32,-1.97,-29.3,0.116,4.22,1.738,8.44
2025-11-02T15:21:08.676Z,0.0,4.741,-0.333,8.449,0.036,0.109,0.192,-107.78,-1.97,-29.3,0.116,4.23,1.739,8.46
2025-11-02T15:21:08.832Z,0.0,5.064,-0.496,8.598,0.036,0.109,0.192,-107.78,-2.84,-30.5,0.18,4.24,1.731,8.47
2025-11-02T15:21:08.997Z,0.0,5.064,-0.496,8.598,-0.016,0.034,-0.007,-107.92,-2.84,-30.5,0.18,4.21,1.728,8.43
2025-11-02T15:21:09.035Z,0.0,5.085,-0.558,8.452,-0.016,0.034,-0.007,-107.92,-3.24,-31.04,0.069,4.23,1.726,8.45
2025-11-02T15:21:09.233Z,0.0,4.769,-0.146,8.42,-0.016,0.034,-0.007,-107.92,-0.86,-29.53,0.132,4.21,1.724,8.42
2025-11-02T15:21:09.318Z,0.0,4.769,-0.146,8.42,0.249,0.073,0.326,-101.9,-0.86,-29.53,0.132,4.21,1.724,8.43
2025-11-02T15:21:09.435Z,0.0,5.092,-0.429,8.332,0.249,0.073,0.326,-101.9,-2.51,-31.43,0.036,4.21,1.725,8.42
2025-11-02T15:21:09.637Z,0.0,4.307,-0.165,8.531,0.249,0.073,0.326,-101.9,-0.99,-26.79,0.252,4.21,1.727,8.42
2025-11-02T15:21:09.646Z,0.0,4.307,-0.165,8.531,0.126,0.077,0.065,-100.71,-0.99,-26.79,0.252,4.21,1.727,8.43
2025-11-02T15:21:09.839Z,0.0,4.855,-0.259,8.667,0.126,0.077,0.065,-100.71,-1.49,-29.26,0.128,4.21,1.727,8.42
2025-11-02T15:21:09.964Z,0.0,4.855,-0.259,8.667,0.037,0.081,0.031,-100.14,-1.49,-29.26,0.128,4.21,1.67,8.43
